"AccountId","CreditDebitIndicator","Status","BookingDateTime","TransactionInformation","Amount.Amount","Amount.Currency","ProprietaryBankTransactionCode.Code","Balance.CreditDebitIndicator","Balance.Type","Balance.Amount.Amount","Balance.Amount.Currency"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Credit","Booked","2017-03-18T00:00:00.000Z","other_credit","28109.27","GBP","TFR","Credit","Information","77026.79","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-03-28T00:00:00.000Z","other_debit","2845.25","GBP","TFR","Credit","Information","74181.54","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Credit","Booked","2017-03-28T00:00:00.000Z","interest_credited","77.04","GBP","TFR","Credit","Information","74258.58","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Credit","Booked","2017-03-28T00:00:00.000Z","interest_credited","53.73","GBP","TFR","Credit","Information","74312.31","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-03-29T00:00:00.000Z","other_debit","1018.37","GBP","TFR","Credit","Information","73293.94","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Credit","Booked","2017-03-31T00:00:00.000Z","interest_credited","280.71","GBP","TFR","Credit","Information","73574.65","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-03-31T00:00:00.000Z","payment_for_statement","3.04","GBP","TFR","Credit","Information","73571.61","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-04-07T00:00:00.000Z","other_debit","4334.40","GBP","TFR","Credit","Information","69237.21","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-04-12T00:00:00.000Z","loan_payment","132.01","GBP","TFR","Credit","Information","69105.20","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-04-12T00:00:00.000Z","household","487.11","GBP","TFR","Credit","Information","68618.09","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-04-14T00:00:00.000Z","other_debit","1487.60","GBP","TFR","Credit","Information","67130.49","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-04-28T00:00:00.000Z","payment_for_statement","3.04","GBP","TFR","Credit","Information","67127.45","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Credit","Booked","2017-05-11T00:00:00.000Z","other_credit","36205.81","GBP","TFR","Credit","Information","103333.26","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-05-14T00:00:00.000Z","household","4273.32","GBP","TFR","Credit","Information","99059.94","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-05-25T00:00:00.000Z","other_debit","1190.36","GBP","TFR","Credit","Information","97869.58","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-05-29T00:00:00.000Z","other_debit","9564.58","GBP","TFR","Credit","Information","88305.00","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Credit","Booked","2017-06-09T00:00:00.000Z","other_credit","10412.89","GBP","TFR","Credit","Information","98717.89","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Credit","Booked","2017-06-10T00:00:00.000Z","old_age_pension","5948.10","GBP","TFR","Credit","Information","104665.99","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-06-13T00:00:00.000Z","other_debit","5807.33","GBP","TFR","Credit","Information","98858.66","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-06-17T00:00:00.000Z","other_debit","1051.74","GBP","TFR","Credit","Information","97806.92","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-07-01T00:00:00.000Z","other_debit","7391.75","GBP","TFR","Credit","Information","90415.17","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-07-01T00:00:00.000Z","other_debit","951.27","GBP","TFR","Credit","Information","89463.90","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-07-05T00:00:00.000Z","household","1295.62","GBP","TFR","Credit","Information","88168.28","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Credit","Booked","2017-07-06T00:00:00.000Z","other_credit","27456.37","GBP","TFR","Credit","Information","115624.65","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-07-11T00:00:00.000Z","household","4617.45","GBP","TFR","Credit","Information","111007.20","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-07-11T00:00:00.000Z","other_debit","1094.83","GBP","TFR","Credit","Information","109912.37","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-07-14T00:00:00.000Z","other_debit","992.13","GBP","TFR","Credit","Information","108920.24","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-07-16T00:00:00.000Z","other_debit","7764.56","GBP","TFR","Credit","Information","101155.68","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Credit","Booked","2017-07-18T00:00:00.000Z","other_credit","8218.26","GBP","TFR","Credit","Information","109373.94","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Credit","Booked","2017-07-27T00:00:00.000Z","other_credit","97964.61","GBP","TFR","Credit","Information","207338.55","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-07-31T00:00:00.000Z","payment_for_statement","3.04","GBP","TFR","Credit","Information","207335.51","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Credit","Booked","2017-07-31T00:00:00.000Z","interest_credited","125.15","GBP","TFR","Credit","Information","207460.66","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-08-01T00:00:00.000Z","other_debit","312.07","GBP","TFR","Credit","Information","207148.59","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Credit","Booked","2017-08-01T00:00:00.000Z","other_credit","10528.20","GBP","TFR","Credit","Information","217676.79","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-08-01T00:00:00.000Z","other_debit","2512.27","GBP","TFR","Credit","Information","215164.52","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-08-05T00:00:00.000Z","household","1950.95","GBP","TFR","Credit","Information","213213.57","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-08-06T00:00:00.000Z","household","5778.49","GBP","TFR","Credit","Information","207435.08","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Credit","Booked","2017-08-10T00:00:00.000Z","old_age_pension","5948.10","GBP","TFR","Credit","Information","213383.18","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-08-12T00:00:00.000Z","other_debit","310.11","GBP","TFR","Credit","Information","213073.07","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Credit","Booked","2017-09-01T00:00:00.000Z","other_credit","7434.64","GBP","TFR","Credit","Information","220507.71","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Credit","Booked","2017-09-01T00:00:00.000Z","other_credit","18363.81","GBP","TFR","Credit","Information","238871.52","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-09-02T00:00:00.000Z","other_debit","2286.54","GBP","TFR","Credit","Information","236584.98","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-09-08T00:00:00.000Z","insurance_payment","16472.78","GBP","TFR","Credit","Information","220112.20","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-09-13T00:00:00.000Z","other_debit","6626.59","GBP","TFR","Credit","Information","213485.61","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-10-01T00:00:00.000Z","other_debit","836.35","GBP","TFR","Credit","Information","212649.26","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-10-01T00:00:00.000Z","other_debit","2445.93","GBP","TFR","Credit","Information","210203.33","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-10-12T00:00:00.000Z","loan_payment","132.01","GBP","TFR","Credit","Information","210071.32","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-11-01T00:00:00.000Z","other_debit","1233.94","GBP","TFR","Credit","Information","208837.38","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-11-01T00:00:00.000Z","other_debit","1386.22","GBP","TFR","Credit","Information","207451.16","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Credit","Booked","2017-11-10T00:00:00.000Z","old_age_pension","5948.10","GBP","TFR","Credit","Information","213399.26","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-11-14T00:00:00.000Z","household","493.96","GBP","TFR","Credit","Information","212905.30","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-11-15T00:00:00.000Z","other_debit","11404.73","GBP","TFR","Credit","Information","201500.57","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-11-15T00:00:00.000Z","other_debit","2311.67","GBP","TFR","Credit","Information","199188.90","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-12-04T00:00:00.000Z","other_debit","1914.91","GBP","TFR","Credit","Information","197273.99","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-12-06T00:00:00.000Z","household","587.15","GBP","TFR","Credit","Information","196686.84","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-12-06T00:00:00.000Z","household","1775.85","GBP","TFR","Credit","Information","194910.99","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-12-06T00:00:00.000Z","household","8982.10","GBP","TFR","Credit","Information","185928.89","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-12-08T00:00:00.000Z","other_debit","560.44","GBP","TFR","Credit","Information","185368.45","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-12-09T00:00:00.000Z","household","1171.33","GBP","TFR","Credit","Information","184197.12","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-12-29T00:00:00.000Z","other_debit","845.64","GBP","TFR","Credit","Information","183351.48","GBP"
"b0c051d7-dbc6-4bd5-96ec-e5a48c91ef46","Debit","Booked","2017-12-30T00:00:00.000Z","payment_for_statement","3.04","GBP","TFR","Credit","Information","183348.44","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-01-06T00:00:00.000Z","household","2582.66","GBP","TFR","Credit","Information","2265.29","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-01-06T00:00:00.000Z","other_debit","179.19","GBP","TFR","Credit","Information","2086.10","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Credit","Booked","2017-01-20T00:00:00.000Z","other_credit","6353.14","GBP","TFR","Credit","Information","8439.24","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-02-05T00:00:00.000Z","household","267.05","GBP","TFR","Credit","Information","8172.19","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-02-12T00:00:00.000Z","household","4509.82","GBP","TFR","Credit","Information","3662.37","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-02-19T00:00:00.000Z","other_debit","2216.19","GBP","TFR","Credit","Information","1446.18","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-03-06T00:00:00.000Z","other_debit","1199.99","GBP","TFR","Credit","Information","246.19","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Credit","Booked","2017-03-07T00:00:00.000Z","other_credit","4852.96","GBP","TFR","Credit","Information","5099.15","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Credit","Booked","2017-03-08T00:00:00.000Z","other_credit","8804.64","GBP","TFR","Credit","Information","13903.79","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Credit","Booked","2017-03-08T00:00:00.000Z","other_credit","24410.25","GBP","TFR","Credit","Information","38314.04","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Credit","Booked","2017-03-12T00:00:00.000Z","other_credit","7376.80","GBP","TFR","Credit","Information","45690.84","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Credit","Booked","2017-03-31T00:00:00.000Z","interest_credited","160.09","GBP","TFR","Credit","Information","45850.93","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-03-31T00:00:00.000Z","payment_for_statement","5.09","GBP","TFR","Credit","Information","45845.84","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-04-01T00:00:00.000Z","other_debit","3371.79","GBP","TFR","Credit","Information","42474.05","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-04-01T00:00:00.000Z","other_debit","4653.75","GBP","TFR","Credit","Information","37820.30","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-04-03T00:00:00.000Z","other_debit","8917.05","GBP","TFR","Credit","Information","28903.25","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Credit","Booked","2017-04-07T00:00:00.000Z","other_credit","12585.40","GBP","TFR","Credit","Information","41488.65","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Credit","Booked","2017-04-12T00:00:00.000Z","other_credit","45658.42","GBP","TFR","Credit","Information","87147.07","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-04-16T00:00:00.000Z","other_debit","1494.48","GBP","TFR","Credit","Information","85652.59","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Credit","Booked","2017-05-01T00:00:00.000Z","other_credit","6847.99","GBP","TFR","Credit","Information","92500.58","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-05-01T00:00:00.000Z","other_debit","425.09","GBP","TFR","Credit","Information","92075.49","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-05-10T00:00:00.000Z","household","6170.79","GBP","TFR","Credit","Information","85904.70","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-05-11T00:00:00.000Z","other_debit","6997.73","GBP","TFR","Credit","Information","78906.97","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-05-12T00:00:00.000Z","household","4840.34","GBP","TFR","Credit","Information","74066.63","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-05-15T00:00:00.000Z","other_debit","783.09","GBP","TFR","Credit","Information","73283.54","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-05-30T00:00:00.000Z","payment_for_statement","5.09","GBP","TFR","Credit","Information","73278.45","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-06-01T00:00:00.000Z","other_debit","6630.50","GBP","TFR","Credit","Information","66647.95","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-06-01T00:00:00.000Z","other_debit","12241.14","GBP","TFR","Credit","Information","54406.81","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-06-07T00:00:00.000Z","other_debit","5350.48","GBP","TFR","Credit","Information","49056.33","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-06-18T00:00:00.000Z","other_debit","1438.39","GBP","TFR","Credit","Information","47617.94","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-07-06T00:00:00.000Z","other_debit","1761.35","GBP","TFR","Credit","Information","45856.59","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-07-07T00:00:00.000Z","household","7032.07","GBP","TFR","Credit","Information","38824.52","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-07-09T00:00:00.000Z","other_debit","1430.75","GBP","TFR","Credit","Information","37393.77","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Credit","Booked","2017-07-10T00:00:00.000Z","other_credit","1869.86","GBP","TFR","Credit","Information","39263.63","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Credit","Booked","2017-08-06T00:00:00.000Z","other_credit","29184.74","GBP","TFR","Credit","Information","68448.37","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Credit","Booked","2017-08-06T00:00:00.000Z","other_credit","27735.77","GBP","TFR","Credit","Information","96184.14","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Credit","Booked","2017-08-09T00:00:00.000Z","other_credit","3759.42","GBP","TFR","Credit","Information","99943.56","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Credit","Booked","2017-08-10T00:00:00.000Z","other_credit","17741.28","GBP","TFR","Credit","Information","117684.84","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-09-01T00:00:00.000Z","other_debit","1102.94","GBP","TFR","Credit","Information","116581.90","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-09-01T00:00:00.000Z","other_debit","527.97","GBP","TFR","Credit","Information","116053.93","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Credit","Booked","2017-09-09T00:00:00.000Z","other_credit","235.42","GBP","TFR","Credit","Information","116289.35","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-09-11T00:00:00.000Z","other_debit","489.15","GBP","TFR","Credit","Information","115800.20","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-10-04T00:00:00.000Z","other_debit","4248.54","GBP","TFR","Credit","Information","111551.66","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-10-12T00:00:00.000Z","other_debit","2629.74","GBP","TFR","Credit","Information","108921.92","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-10-12T00:00:00.000Z","other_debit","2456.32","GBP","TFR","Credit","Information","106465.60","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-10-19T00:00:00.000Z","other_debit","1121.53","GBP","TFR","Credit","Information","105344.07","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-11-01T00:00:00.000Z","other_debit","7639.90","GBP","TFR","Credit","Information","97704.17","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-11-06T00:00:00.000Z","insurance_payment","7602.84","GBP","TFR","Credit","Information","90101.33","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-11-09T00:00:00.000Z","household","2012.83","GBP","TFR","Credit","Information","88088.50","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-11-09T00:00:00.000Z","household","2820.07","GBP","TFR","Credit","Information","85268.43","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-11-30T00:00:00.000Z","payment_for_statement","5.09","GBP","TFR","Credit","Information","85263.34","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-12-01T00:00:00.000Z","other_debit","4955.64","GBP","TFR","Credit","Information","80307.70","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Debit","Booked","2017-12-09T00:00:00.000Z","insurance_payment","1318.47","GBP","TFR","Credit","Information","78989.23","GBP"
"a62044f6-bcab-4f96-b874-f4f63824cf48","Credit","Booked","2017-12-09T00:00:00.000Z","other_credit","2995.40","GBP","TFR","Credit","Information","81984.63","GBP"
"b8024052-7efc-407a-aaf8-e8ef3a11e4c4","Debit","Booked","2017-01-01T00:00:00.000Z","other_debit","1116.47","GBP","TFR","Credit","Information","5627.57","GBP"
"b8024052-7efc-407a-aaf8-e8ef3a11e4c4","Debit","Booked","2017-01-06T00:00:00.000Z","other_debit","790.38","GBP","TFR","Credit","Information","4837.19","GBP"
"b8024052-7efc-407a-aaf8-e8ef3a11e4c4","Credit","Booked","2017-01-08T00:00:00.000Z","old_age_pension","6271.87","GBP","TFR","Credit","Information","11109.06","GBP"
"b8024052-7efc-407a-aaf8-e8ef3a11e4c4","Credit","Booked","2017-01-11T00:00:00.000Z","other_credit","17227.97","GBP","TFR","Credit","Information","28337.03","GBP"
"b8024052-7efc-407a-aaf8-e8ef3a11e4c4","Debit","Booked","2017-01-12T00:00:00.000Z","other_debit","2090.20","GBP","TFR","Credit","Information","26246.83","GBP"
"b8024052-7efc-407a-aaf8-e8ef3a11e4c4","Debit","Booked","2017-01-15T00:00:00.000Z","other_debit","2615.56","GBP","TFR","Credit","Information","23631.27","GBP"
"b8024052-7efc-407a-aaf8-e8ef3a11e4c4","Debit","Booked","2017-01-28T00:00:00.000Z","other_debit","4645.84","GBP","TFR","Credit","Information","18985.43","GBP"
"b8024052-7efc-407a-aaf8-e8ef3a11e4c4","Debit","Booked","2017-01-31T00:00:00.000Z","payment_for_statement","11.58","GBP","TFR","Credit","Information","18973.85","GBP"
"b8024052-7efc-407a-aaf8-e8ef3a11e4c4","Debit","Booked","2017-02-01T00:00:00.000Z","other_debit","9447.56","GBP","TFR","Credit","Information","9526.29","GBP"
"b8024052-7efc-407a-aaf8-e8ef3a11e4c4","Debit","Booked","2017-02-01T00:00:00.000Z","other_debit","451.09","GBP","TFR","Credit","Information","9075.20","GBP"
